label	text_a	text_b
0	東涌	將知識灌輸畀其他人
0	俾面 / 畀面	點樣
1	抵死	好笑；非常幽默
0	賤	通過人工方法，例如盆栽、假山佈景等等，模擬出嚟嘅自然環境（量詞：個）
1	聞	聽；知道
1	擅	叻、精於某樣嘢
1	大使	一個國家派駐去邦交國，代表本國同國家元首嘅外交官員（量詞：個）
0	之所以	喺網絡入面回應客戶端嘅要求 嘅電腦；通常存放某啲有用嘅資料（量詞：個／部）
0	sales	喺櫃員機提取銀行戶口現金
0	鬼叫	唔超出某個範圍嘅上限
1	拮 / 㓤	用尖而幼細嘅嘢插入
0	幫手	由屁股對落嘅部位；大脾同小腿；雙腿（量詞：隻／對）
0	暗算	泛指用手拎住嚟寫嘢、畫嘢嘅工具（量詞：支）
0	元首	以政府、機構或者組織名義，將獎狀或者獎盃送俾人，以表示鼓勵、嘉許、或者感謝
0	背負	後備，係英文「spare」嘅音譯（量詞：個）
1	弗	即係不
0	悍	獨特、超乎尋常嘅經歷
0	春分	亂咁噏；作大；講大話；認叻
1	餐館	以煮嘢食俾人食嚟賺錢嘅地方，通常指小本經營，賣中式小菜為主嘅地方（量詞：間／家）
0	打本	國家名；位處歐洲南部，同愛琴海相鄰，首都係雅典
1	青	淺藍色
0	練習	打量，用眼估計物件嘅高度、角度、深度或者距離
1	上晝	日出之後，正午十二點之前嘅時間（量詞：個）
0	克服	唔容許，唔俾，被禁止
0	閪 / 屄	對阿媽較為得體嘅稱呼（量詞：個）
1	訴苦	向人傾吐自己嘅傷心事
1	尼泊爾	國家名；位於南亞嘅內陸國家，位於喜瑪拉雅山脈，北面係中國，而東、南、西都係印度，首都係加德滿都。國境內有全世界最高嘅山珠穆朗瑪峰。
0	繩	夜空上面，望落有光嘅天體（量詞：粒）
0	扤	對一樣嘢有一定程度嘅認識
1	黃昏	晝夜交替，日落嗰段時間（量詞：個）
1	瀏覽	求其望下，而家專指「睇網頁」呢個動作
0	紅牌阿姑	視作；諗成；認為前者同後者一樣，或者係後者嘅其中一種；喺施事人嘅觀感之中，主體等同某個對象、概念，或者有某種屬性；以至基於呢種觀感而相應噉對待主體
0	自然	唔符合社會規範或者其他人嘅期望
1	匣	即係一個盒仔
0	袞袞諸公	擺酒嗰陣，幫新郎頂酒、執頭執尾 嘅朋友（量詞：個）
0	元首	缺點；唔完美嘅地方
0	放飛劍	一個做衰嘢嘅人所得到嘅懲罰；來自神嘅懲罰
1	殊	用嚟叫人靜啲、唔好出聲嘅聲（通常讀做 sh 聲母）
0	舊址	加班，由英文名詞、副詞 overtime 縮寫而嚟
0	藐視	指自己呃自己、做啲單純自我感覺良好嘅言行
1	不但	唔止；通常後句接「而且」或者「仲」等連詞。
1	些	少少；通常放喺形容詞後面用嚟做比較
1	別	分開；唔一齊
0	冇肉食	划船、艇；用漿嚟撥水，令隻船移動
1	不測	一啲預計唔到嘅壞事，通常指死亡
1	頒	以政府、機構或者組織名義，將獎狀或者獎盃送俾人，以表示鼓勵、嘉許、或者感謝
0	遊花園	遲；時間唔早
0	俾心機 / 畀心機	周圍走，尤其係指為咗一啲好緊要嘅事（例如婚禮、喪禮、籌款），要不停來往唔同地方
0	卡啦OK / 卡拉OK	支持同推動他人去做一件事
1	曳	唔乖，行為令人討厭；通常用嚟形容細路仔
0	境地	打邊爐
0	妾侍	增加, 幫助
0	賓至如歸	冚著一啲嘢嘅工具（量詞：個）
0	尖	希望對方同意做自己提議嘅動作，而且有信心對方願意採納
0	涌	用嚟冚住個身保暖嘅布料寢具（量詞：張）
1	不知所謂	離晒大譜，荒謬，怪誕
0	屎	上咗年紀嘅父母
1	䁽 / 𥅈	好快噉望下，冇詳細噉睇
1	警告	用嚴厲嘅態度提醒其他人，尤其指如果某人唔跟指示，會有壞後果
1	三幅被	重覆、了無新意嘅內容
0	爸爸	睇落好攰、好冇精神嘅樣
0	找	考慮到（某某原因），用嚟帶出寬恕人嘅理由
0	隨便	學識、學問、常識、對世界嘅了解
0	揶揄	泛指可以喺裏面加水將啲食物加熱、煮熟嘅器皿（量詞：個）
0	落	佔用太多空間
1	寶貝	一啲同自己好親密，或者對自己好重要嘅人或物件；亦可引申為情侶之間嘅暱稱
0	通過	無所事事；冇咩做嘢
0	執	一種含鋁嘅矽酸鹽礦物，主要係白色，係製造陶瓷嘅原料
0	撻	輕輕力觸摸
0	游	慷慨；唔孤寒
0	檔期	貴客
1	我	第一人稱代詞，即係自己
1	渾濁 / 混濁	有雜質；唔透明；唔清澈
1	燈	照明嘅工具（量詞：盞／支／眼）
0	想	俾公眾沖涼嘅地方
0	發言	父母
0	行行企企	退錢
0	段落	性質、特徵相近嘅個體嘅組合
1	陰騭 / 陰質	形容行為缺德、冇良心（原本指暗中行善嘅德行，而家已經冇咗呢個意思）
0	知	小小嘅收穫、好處
0	壹	匆忙；趕急
0	壓	擺放；排列
1	從來 / 從嚟	由過去直至而家；後面通常接否定
0	緊	最後；終於；用嚟講一啲期待已久嘅事
0	有	數碼多功能影音光碟；能夠儲存影像同聲音，而且仲可以對應字幕同聲道，設控制介面（量詞：隻）
0	怒	被動咁限於某個條件；被施予某事；同「被」類似
1	何以見得	問人點解會有咁嘅睇法嘅問句
0	呢 / 咧	以火藥驅動，射出子彈嘅武器（量詞：把／枝）
0	燉冬菇 / 燉冬菰	動物受精卵發育到可以獨立生存之前，寄生喺母體入面嘅細小個體（量詞：個）
0	煞食 / 殺食	神奇到想像唔到
0	包圍	增加, 幫助
1	飽	包嘅異體字;  麵包
1	丙	天干嘅第三位；詳情見天干地支。
0	阿妹	將知識灌輸畀其他人
0	不謀而合	代替粗口字嘅委婉語
0	名	形容人唔知足，覺得人哋擁有嘅嘢好過自己擁有嘅嘢
1	死對頭	誓不兩立嘅仇人（量詞：個）
0	找	因為一啲與該事項無關嘅因素而不公平對待某人；例如因為膚色因素而唔畀黑人投票，或者因為對方係女性而唔畀佢受教育。
1	得意	形容人沾沾自喜，陶醉喺自己嘅成功嘅樣
1	當	視作；諗成；認為前者同後者一樣，或者係後者嘅其中一種；喺施事人嘅觀感之中，主體等同某個對象、概念，或者有某種屬性；以至基於呢種觀感而相應噉對待主體
1	檔期	電影上映日數（量詞：個）
1	心臟	一個由肌肉組成，會有節奏咁收縮同放鬆去令血液循環嘅器官（量詞：個）
0	食死貓	有分別；同其他嘢唔一樣
0	壓軸	考慮完之後；事情過咗之後再考慮
1	坪洲	香港地方名；屬於離島，位於大嶼山東面
0	冇膽匪類 / 無膽匪類	6
0	茂利 / 茂里	勸人早着先機，及早把握機會或者着數
1	棘	卡住，郁唔到
0	園林	成日；經常
1	握	捉住
0	伯伯	中文書面語入面，死物用嘅第三人稱單數代名詞；喺粵語都係用佢
1	仔	加喺動詞或者形容詞之後，增加可愛嘅感覺
0	不由自主	用；攞；要；愛。老一輩先會講呢個字。
1	唧牙膏 / 擳牙膏	逐啲逐啲噉披露資訊，或者逐啲逐啲噉做某樣嘢；通常要其他人催促先肯做
1	境界	技術、造詣可以達到嘅某種程度
0	申	引致；導致；造成；驅使（注意：後面唔可以加任何動詞後綴）
0	feel	四則運算之一，求數字總和嘅運算
0	搭訕	硫酸、鹽酸、硝酸呢啲強酸嘅俗稱
1	不愧	值得俾人咁叫; 俾人咁叫完全受得起
1	援	幫
0	不外乎	同一個組織或者有同樣身份認同嘅人（量詞：個）
1	斑	同周圍顏色唔同嘅一點（量詞：粒）
0	bid	浪費；令到資源或者好好嘅機會唔可以有效噉運用
0	猜想	責任心，指會同其他人講低行程、進度；通常要同「有」、「冇」一齊用
0	淺白	國家名；位於東非嘅國家，首都係摩加迪沙
0	阿 / 亞	形容客人嚟到有好似返咗屋企嘅感覺
0	隻手遮天	男同性戀關係（通常指虛構嘅動畫漫畫小說入邊、唯美嘅關係）
0	偷步	10,000,000
0	幾多號 / 幾號	一種圓筒形，上面開頂（或者可以打開）嘅容器（量詞：個）
0	抵埗	門鐘、風鈴等等清脆嘅聲
1	行	用腳前進
0	士紳化 / 仕紳化	陳述事實或者永恆嘅真理
1	俾 / 畀	交；送；給予
0	也許	照明嘅工具（量詞：盞／支／眼）
1	越洋	去外國
1	扯大纜	集體體育競技遊戲，玩法係喺中間畫一條直線為界，兩隊人各自捉實繩嘅一端，將對方拉過條界就贏
0	佬	神話傳說嘅動物，響東亞文化入邊，象徵吉祥，能夠飛天同呼風喚雨，係古代皇室嘅象徵（量詞：條／隻）
0	皇	擺酒嗰陣，幫新郎頂酒、執頭執尾 嘅朋友（量詞：個）
0	竹升	露出身體部位
1	司機	駕駛車輛嘅人；揸車嘅人（量詞：個／位）
1	究竟	到底；其實；用喺問句入面加強質問嘅意思（唔可以用喺冇疑問代詞、又冇「唔」「未」嘅問句）
0	不育	某人所養育嘅男性
1	MK	旺角拼音嘅簡稱
0	致命	屈曲，折彎
0	從來 / 從嚟	因為一啲與該事項無關嘅因素而不公平對待某人；例如因為膚色因素而唔畀黑人投票，或者因為對方係女性而唔畀佢受教育。
0	貸款	用嚟打招呼，亦都可以用嚟吸引對方嘅注意，要求對方聽你講嘢；係一種唔正式、冇咁有禮貌嘅用語
0	甲	多用係書面語, 如過唔係嘅意思
1	肯定	根據自己嘅知識同埋理解唔會有錯；毫無疑問嘅
0	脫	贏同輸；成功同失敗；一個足以分出優劣，明顯嘅實力差距
1	太平清醮	地方社群每隔一段時間舉行嘅傳統活動：全鄉齋戒，舉行一系列道教科儀，向神祇謝罪祈福、酬謝神恩，以求淨化社區（量詞：次／屆）
0	聯署	因為重覆一個動作太多次而產生出唔鍾意、嫌棄嘅感覺
0	強	自動櫃員機，用嚟喺銀行戶口撳錢出嚟嘅機器（量詞：部）
0	左耳入右耳出	陳述理據嘅時候，用嚟帶出並列或者更進一層嘅論點嘅連詞
1	新手	啱啱開始做一樣嘢或者學習一項技能，仲未有經驗嘅人（量詞：個）
0	弊	臨場應變
0	無稽之談	用嚟計算傳統中式建築廳堂嘅數量
0	一語成讖	10,000,000
0	報應	後面接「唔」去表示唔肯離開，或者唔肯做一樣嘢
1	以	將、用又或者當；帶出工具、方法、對象等等，再交代佢嘅狀態、目的等等；常見配搭包括後面嘅介詞「為」（wai4）
0	交帶	質地、物料柔軟
0	中出	加喺量度單位前面，用嚟標示千分之一
0	會	衡量物體輕重嘅工具
0	行路	行爲異於常人
0	啱	打交、群毆；通常指黑社會或者社團啲人拎架撐打交
0	食古不化	溝淡咗嘅黑色
0	拔	用説話取笑或者窒人哋
0	古玩	女性結婚，離開娘家成為男家嘅一員
0	包辦	利用平面擊打物件並且連住嚿柄嘅工具（量詞：塊）
0	槍	香港地區名；位於西貢半島嘅西南部，係一個新市鎮
1	錢	用嚟做買賣、交易嘅通用媒介
0	叄 / 叁	普普通通，有好多進步空間嘅製成品
0	百厭	貶損甚至冒犯某人嘅後綴；有時都會當反話用以示親暱
0	安全島	跟隨看管；以武力夾硬帶啲野去一個地方
1	試探	做一啲特定嘅行為，透過對方嘅反應，了解一啲之前唔知道嘅資訊
0	受到	報刊、雜誌、戲劇節目之類，因審查、作者欠稿或抗議等理由而冇內容刊登，版面空白一片
0	鬥 / 抖	乜嘢地方
0	對	用嚟緩和緊張嘅局面，主張對方商量咗先，唔好採取激烈行動住
0	好聲	係山脊上面最凹入去嘅地方
0	羞	自身嘅
0	閉氣	以往指有錢人屋企嘅佣人，而家泛指可以隨意俾人點去做嘢嘅人
0	新手	成晚唔瞓覺，繼續做嘢或者玩
1	傻的嗎	即係戇撚鳩；本身係高登嘅粗口過濾之後嘅結果，後來大家會直接使用
1	通氣	開明；識做；識得睇環境去避免尷尬
1	表面	物體同外界接觸嘅部分；物件內外嘅分界
1	熟口熟面	形容人、地、物好似喺邊到見過噉
1	擁	用雙臂去環抱
0	死火	有人死咗嘅公告（通常登喺報紙嘅） （量詞：段／篇／則）
1	DQ	取消資格
0	罩	隨機抽籤
1	評估	檢視進度、成效
0	識	用滾水或者滾湯將生嘅食物煮熟
0	沉船	向意中人表達愛慕之情
1	東瀛	日本嘅別稱
0	爆料	揭露一啲鮮為人知或被刻意隱瞞嘅事（口吻冇咁正式）
0	膏	收風，四圍打聽
1	丁	天干嘅第四位，詳情見天干地支。
1	幾	修飾程度，即係一般，有啲；唔算好好/好多，又唔算好差/好少
1	逗	停止不前
0	政府	表達自己覺得慶幸、輕鬆嘅狀態轉變
1	奧斯陸	城市名；挪威嘅首都
1	清楚	（影像）邊界分明，容易辨識；（說話）明白具體；唔模糊
0	師	扭傷踝關節
0	欠單	放啲嘢入口去吸、啜
0	分紅	形容一啲現有嘅嘢數量係有限，或者話機會係得而家先有，呢樣嘢以後可能唔會再有，我哋唔可以白白浪費或者耗盡佢哋，要去善用佢地
1	返 / 番	放喺動詞後面，表示一個動作中斷咗，之後再繼續進行
0	繃	性交，用陽具插入對方身體入面，可以係陰道、口、或者係肛門
0	飯	香港地區名；位於西貢半島嘅西南部，係一個新市鎮
0	襪 / 袜	亂嚟；冇深思熟慮；求其；唔理後果
0	煲	物件撞擊嘅巨響
0	標青	附近嘅區域，通常會配合地方名詞嚟用
1	目測	打量，用眼估計物件嘅高度、角度、深度或者距離
1	蒲	去夜場消遣娛樂
1	警察	喺政府嘅執法人員，職責係維持治安，保護市民嘅安全（量詞：個）
0	諮詢	一直堅持，唔會因為壓力或者困難而放棄
1	理解	知道、明白一樣嘢背後嘅意思
0	雙目	處男；未試過同其他人性交嘅男性（量詞：個）
0	燈膽	好殘舊、外表同性能都唔太好嘅車（量詞：部／架）
1	包裹	信、卡、明信片以外郵寄嘅實物（量詞：個/件/份）
1	嘅	表示對某件事有信心、肯定，強調句子真確
1	相反	連接兩句之間，表達前後兩句嘅意思形成對比（後面通常有逗號或者口頭停頓）
0	定點 / 定係點	用梅或李做嘅蜜餞涼果，呈啡黑色，具開胃止咳功效（量詞：粒）
1	極其量	去到盡；頂多
0	隻dup / 隻揼	球狀物體；圓嘅立體物體（量詞：個）
1	阿sir / 阿蛇	對紀律部隊男成員或者男性執法人員嘅稱呼
0	覆	表示假設情況，通常喺下一句會有「就」
1	罩	冚著一啲嘢嘅工具（量詞：個）
0	牠	泛指一啲好運嘅嘢；會遇到好事
1	叮噹	門鐘、風鈴等等清脆嘅聲
0	拆	唔重要嘅、好小事嘅
1	她們	即係佢哋，不過只係用於女性
0	不擇手段	人同人或者事物相遇嘅命運、無形嘅連繫（量詞：種／段）
0	對	唔正當嘅意圖
0	出發	有人死咗嘅公告（通常登喺報紙嘅） （量詞：段／篇／則）
1	total	一共、總共、夾埋
0	精神	用唔係自己真正嘅身份去行事
0	拆樓	到達旅程嘅目的地
0	年齡	帶出某個條件存在都好，亦都唔妨礙下個子句所描述嘅情況發生
0	還	適合
0	打扮	唔重要嘅；好小事嘅
0	過冷河	帶出某個條件存在都好，亦都唔妨礙下個子句所描述嘅情況發生
0	打飛機	喺好短嘅時間之內
1	少	數量細
0	尾站	聽；知道
1	大花筒	形容人亂咁洗錢，買埋啲唔等使嘅嘢
0	搣	形容女性胸部明顯突出
0	開天窗	由句組成，可以表達到較完整嘅描述、敍述、推論嘅文章單位（量詞：個）
0	喺 / 响	輕微嘅郁動、移動
0	倀雞 / 掁雞	扮到高高在上咁，展露出一副不可一世、自以為是嘅態度。
0	白	5
0	扔	着喺上半身，冇袖嘅衫（量詞：件）
0	着數 / 著數	旺角拼音嘅簡稱
0	不外乎	組成一個字嘅字母順序（量詞：個）
0	癦 / 墨	頸
1	點	事件嘅特質、屬性
0	生平	好殘舊、外表同性能都唔太好嘅車（量詞：部／架）
0	號	用經過反覆風乾同發酵嘅煙草捲成嘅香煙（量詞：枝）
1	朕	古代皇帝嘅自稱
1	古老石山	行事諗嘢好舊，唔接受新事物嘅人（量詞：座）
1	馬頭圍	香港地區名；喺九龍城區嘅中部，區內中心地帶以南，以住宅區為主
0	雨褸	寫出嚟嘅；有文字記錄嘅；用文字表意嘅
1	巴閉	有好大嘅成就；通常帶有諷刺嘅意思
1	公民	政治實體裡面，享有法律規定下嘅權利同需要承擔義務嘅人 （量詞：個）
1	罨	將整濕咗嘅嘢冚住焗住，或擺喺通風不良／潮濕嘅環境入面。
0	本	有特定用途嘅書仔，通常一開始空白，俾使用者寫嘢落去（量詞：本）
